ser_id,age,gender,income_level,location,preferences,interests,purchase_history,budget_range,tech_savviness
8c829591-cdfb-40e4-9abe-23a6617204f9,26,Male,Low,Kanpur,"long battery,lightweight,professional design",business,Smartphone,20000-40000,Advanced
88a3f60b-5be7-42eb-8923-490f4f6fcf2d,47,Male,Low,Pune,"long battery,budget-friendly",education,Smartphone,10000-20000,Intermediate
c7b0a957-121b-4436-9925-532660a14210,27,Female,Low,Kanpur,"good speakers,large screen",entertainment,"Smartphone,Smartphone,Laptop",20000-40000,Advanced
13b67e0a-d651-4cf4-81e8-4435b428c71f,22,Male,Low,Lucknow,"fast processor,dedicated graphics",gaming,"Smartphone,Laptop",20000-40000,Advanced
7d5c67e3-1c69-436c-9b00-1c62cd028b4c,28,Female,Low,Surat,"good speakers,large screen,high resolution",entertainment,Laptop,20000-40000,Intermediate
e653ac08-7817-477b-b1fb-439e72fdf5d6,45,Male,Low,Ahmedabad,good speakers,entertainment,"Laptop,Laptop",20000-40000,Beginner
22f475e9-5ca5-4ee7-ad36-36f9801b6fdd,47,Female,High,Hyderabad,"camera quality,good storage,high resolution",photography,"Laptop,Smartphone",100000-150000,Beginner
684abfd0-48d0-4e94-882b-f2b03408b001,52,Female,High,Jaipur,"good speakers,large screen,high resolution",entertainment,"Laptop,Smartphone",60000-100000,Beginner
f9757797-c0b9-496f-abea-e656f9348528,62,Male,Medium,Patna,fast processor,gaming,Smartphone,60000-100000,Beginner
f7bd1390-8d39-4d3a-9e58-782a96c00ef7,60,Female,Low,Kanpur,dedicated graphics,gaming,"Smartphone,Smartphone",20000-40000,Beginner
bbeb7f8c-ebcd-41b2-a6a9-9156b56a23d9,45,Female,Low,Kanpur,professional design,business,Laptop,20000-40000,Intermediate
717b1bbf-e1f1-4b60-8209-cee0347bfad1,60,Female,Low,Bangalore,"camera quality,good storage,high resolution",photography,"Laptop,Laptop",10000-20000,Beginner
2366f233-b748-4c57-8200-8b03298b5bf1,18,Male,Medium,Jaipur,"long battery,budget-friendly,stylus support",education,"Laptop,Smartphone,Smartphone",60000-100000,Advanced
eb411e01-499e-47a2-bf17-07c747739364,28,Female,Low,Bangalore,long battery,education,"Laptop,Laptop,Smartphone",10000-20000,Intermediate
b06165df-086a-4622-9878-0193afd655c0,20,Male,High,Chennai,"long battery,lightweight,compact",travel,Smartphone,150000+,Intermediate
8f2df5ad-9ad5-4c77-aeea-1a39d34a0653,52,Male,Low,Kolkata,"long battery,professional design",business,Smartphone,10000-20000,Beginner
208916d6-2aea-4979-b9f4-31b5985d750a,61,Female,Low,Pune,"high performance,dedicated graphics,fast processor",gaming,"Laptop,Smartphone",10000-20000,Beginner
0e9b65d1-8590-4b72-a969-3d351895057b,53,Female,Low,Hyderabad,"long battery,budget-friendly",education,"Smartphone,Smartphone,Smartphone",10000-20000,Beginner
6ad5fde9-bd2f-486e-a8f4-35ce1b2d2c34,44,Male,Low,Chennai,high resolution,entertainment,"Smartphone,Laptop",20000-40000,Intermediate
2f0f6d4f-a4f5-4cfc-8ab6-b63454bbb44f,40,Male,Low,Hyderabad,"compact,lightweight",travel,Laptop,10000-20000,Intermediate
1e9299e0-d5c0-4713-943a-84f3ba4db69f,32,Male,Low,Thane,good storage,photography,Laptop,20000-40000,Intermediate
638e1fba-a2cd-4859-a977-9ac569aa2534,48,Female,Low,Kolkata,"large screen,high resolution",entertainment,"Smartphone,Laptop,Laptop",10000-20000,Beginner
968513f3-88eb-458f-a6bc-88b9bdcbf93d,59,Male,Low,Bhopal,large screen,entertainment,"Smartphone,Laptop",20000-40000,Beginner
bbb49a12-c399-4a14-a47b-c95c3df9246a,51,Female,Low,Patna,"long battery,lightweight,compact",travel,"Laptop,Smartphone,Laptop",20000-40000,Beginner
5044c561-63d7-4c4b-af7f-9bde47492290,33,Male,High,Nagpur,fast processor,gaming,"Smartphone,Laptop",150000+,Intermediate
45740982-78fb-4419-b86a-a1f12d4d865a,43,Female,Low,Hyderabad,"long battery,lightweight,professional design",business,"Laptop,Smartphone",20000-40000,Beginner
189a816d-1f7c-4827-92b9-e24212161704,58,Male,Medium,Chennai,long battery,business,"Laptop,Smartphone,Laptop",60000-100000,Beginner
058cf9fb-0e36-4aeb-a46f-15e4061bd884,50,Male,Low,Bhopal,"high performance,fast processor,dedicated graphics",gaming,"Smartphone,Smartphone,Laptop",10000-20000,Beginner
21c79849-d22f-4dc8-8615-593253e36a9b,34,Male,High,Lucknow,"high performance,dedicated graphics",gaming,"Laptop,Laptop",100000-150000,Intermediate
b71d79d8-1933-4fdf-8e36-969c3b0c36f8,32,Male,Low,Thane,good storage,photography,Laptop,10000-20000,Beginner
5cde274a-a8a6-416d-9b34-43c22dda5ab9,33,Female,High,Indore,"long battery,lightweight,professional design",business,Laptop,150000+,Beginner
0eb02b3f-3c2f-4926-95ea-f55b0edf8832,43,Male,Medium,Visakhapatnam,"long battery,lightweight",travel,Smartphone,60000-100000,Intermediate
7894b8a6-0cd3-4285-a08e-f5e296f728c2,32,Female,Medium,Pune,"good speakers,large screen,high resolution",entertainment,Laptop,20000-40000,Advanced
fa635751-a70f-4871-9b35-510de05e6161,63,Female,Medium,Bangalore,"good storage,high resolution",photography,"Smartphone,Smartphone,Smartphone",20000-40000,Beginner
a2f9e8d3-8534-4b56-8982-51991a5f5f32,40,Female,Low,Nagpur,"good storage,high resolution",photography,Smartphone,20000-40000,Intermediate
c907ec56-d88d-4d77-99b4-17ba779871e1,21,Female,Medium,Chennai,long battery,travel,"Laptop,Laptop,Smartphone",60000-100000,Advanced
30f4ff73-23ac-4bab-a70a-f56898c6358b,33,Male,Medium,Thane,"long battery,budget-friendly,stylus support",education,"Smartphone,Laptop",40000-60000,Intermediate
4390e359-7714-4ee9-9a1b-3c8e4a428465,61,Male,Low,Patna,long battery,travel,Smartphone,20000-40000,Beginner
88a0b197-2ff5-44ae-b81b-0a67c98d412d,35,Female,Medium,Bhopal,"long battery,lightweight,compact",travel,Laptop,40000-60000,Intermediate
6349a331-a5ad-4de8-a3b6-221f4cbf9239,18,Non-Binary,Low,Indore,"camera quality,good storage,high resolution",photography,"Laptop,Smartphone,Smartphone",10000-20000,Advanced
fcfd05a3-ac41-48a8-b2d6-d6092ef133ee,44,Male,Low,Delhi,"long battery,budget-friendly",education,"Laptop,Laptop",10000-20000,Intermediate
122b0990-51d9-4fdb-a71a-99f2aaa68334,22,Male,Low,Patna,"long battery,professional design",business,"Smartphone,Smartphone,Laptop",10000-20000,Advanced
8069c509-1210-4d1c-b11f-1d25e3e2c9e9,19,Female,High,Jaipur,"high performance,fast processor,dedicated graphics",gaming,Laptop,150000+,Advanced
eaeba82a-a348-47f3-a111-6972c3264ef5,54,Non-Binary,Medium,Pimpri-Chinchwad,"good speakers,high resolution",entertainment,Smartphone,20000-40000,Beginner
4e0d736d-cbe9-4d8d-8b1f-96f4ef30a68d,32,Female,Low,Pune,"long battery,lightweight",business,Laptop,10000-20000,Beginner
88f6a0be-504d-43e8-aa18-96afe0e74fc6,31,Female,High,Visakhapatnam,"high performance,fast processor",gaming,"Laptop,Laptop",60000-100000,Advanced
ba33a399-d2dc-4319-9dcf-be14b7b4cb26,57,Non-Binary,Low,Mumbai,"long battery,lightweight",business,Laptop,20000-40000,Intermediate
d6fe6cc1-3370-496c-8d16-ebe737cf2ca7,56,Male,Medium,Bangalore,"camera quality,good storage",photography,"Laptop,Laptop,Smartphone",40000-60000,Intermediate
07c7b28d-0b67-4b84-8ba2-8d1800a6389e,43,Male,Low,Thane,"good storage,high resolution",photography,"Laptop,Laptop",10000-20000,Intermediate
02fd1509-bfa9-4fef-9ccc-ba2700e7abde,50,Male,Low,Surat,"good speakers,large screen,high resolution",entertainment,"Smartphone,Laptop,Smartphone",10000-20000,Beginner
00bfe247-7ff2-49f7-81c7-ebaa54700c5c,35,Female,Low,Indore,"long battery,lightweight,professional design",business,"Laptop,Laptop,Smartphone",10000-20000,Advanced
4860ab37-0198-4419-860c-2da49c72ef62,23,Male,High,Pune,"camera quality,high resolution",photography,"Laptop,Smartphone,Laptop",150000+,Advanced
c78f8582-0cb8-498e-a9c2-f098e0f24edd,36,Male,Medium,Nagpur,"high performance,fast processor,dedicated graphics",gaming,"Smartphone,Smartphone,Laptop",60000-100000,Intermediate
f5ec2fb8-6a08-4e2e-a3ac-d5108f3c24b5,60,Male,Low,Thane,"lightweight,professional design",business,"Laptop,Laptop",10000-20000,Beginner
9872e518-27bb-4a0f-8d7f-81b4b65c9e7f,44,Male,Medium,Indore,"long battery,professional design",business,"Laptop,Laptop",20000-40000,Intermediate
b61c6dff-6779-4809-b32f-a385e4bf062a,18,Male,Low,Patna,"compact,lightweight",travel,"Laptop,Laptop,Laptop",20000-40000,Advanced
b1d84100-91de-414f-8e84-1a22150f7e43,57,Male,High,Hyderabad,professional design,business,Laptop,60000-100000,Intermediate
d729edfb-d04f-43f6-84c9-dcb102ffd645,33,Female,Medium,Bhopal,"camera quality,high resolution",photography,Laptop,60000-100000,Intermediate
243eab04-f3ec-4883-9ff7-950f1fab051d,62,Female,Low,Lucknow,stylus support,education,"Smartphone,Smartphone",20000-40000,Beginner
d5b45216-aad5-45c4-9dea-8a3e6ab498ea,33,Male,Low,Surat,"good speakers,large screen,high resolution",entertainment,"Laptop,Smartphone",10000-20000,Intermediate
61fe08fe-f251-47e9-abda-c85bdca67efb,36,Female,Medium,Chennai,lightweight,business,Smartphone,20000-40000,Beginner
e8fd65dd-8189-47ee-996c-392743b9c455,40,Male,Low,Bangalore,"long battery,budget-friendly,stylus support",education,"Smartphone,Laptop",10000-20000,Intermediate
55357e91-2950-4697-a523-5c542b54ad47,44,Female,Medium,Lucknow,"camera quality,good storage,high resolution",photography,"Laptop,Laptop,Laptop",20000-40000,Intermediate
d987aab8-1f77-4504-9a1b-afd3af07c2e2,20,Male,Medium,Ahmedabad,"camera quality,good storage,high resolution",photography,"Smartphone,Smartphone",40000-60000,Intermediate
ca0babaf-e26f-492a-a477-4f0d78e2831b,43,Male,Low,Lucknow,"camera quality,good storage",photography,"Smartphone,Smartphone,Laptop",20000-40000,Intermediate
812363cc-9304-4b42-8eae-fccb7776f163,30,Male,Medium,Surat,"good speakers,large screen,high resolution",entertainment,"Laptop,Laptop,Laptop",20000-40000,Intermediate
76a3e41f-741c-4d11-b341-a158f8b68766,53,Non-Binary,Low,Vadodara,lightweight,travel,Smartphone,10000-20000,Beginner
90a969f0-af67-4bb7-8c4c-2d7f1d2357c2,48,Male,Medium,Visakhapatnam,"compact,lightweight",travel,"Smartphone,Laptop,Laptop",20000-40000,Beginner
5fde0d53-c8b2-4017-9e09-2c664405cfde,22,Male,High,Delhi,"camera quality,good storage,high resolution",photography,"Smartphone,Laptop",150000+,Advanced
217ed998-5878-48b4-8948-a95d766036d2,47,Female,Medium,Vadodara,good storage,photography,"Laptop,Smartphone",60000-100000,Beginner
b9e1226b-025a-4072-8819-92c775164fde,39,Male,High,Pimpri-Chinchwad,"long battery,lightweight,professional design",business,"Laptop,Smartphone",100000-150000,Intermediate
5ece4343-c3db-4654-988c-0613eae8771c,30,Male,Low,Jaipur,"compact,lightweight,long battery",travel,Laptop,10000-20000,Intermediate
ba954d3d-1681-4799-b509-37b51c7919c4,50,Male,Medium,Chennai,"high performance,dedicated graphics",gaming,"Smartphone,Laptop,Laptop",20000-40000,Beginner
4470ff79-3604-4df4-9fcf-33f3a8bbeb70,43,Female,Low,Lucknow,good storage,photography,Laptop,20000-40000,Advanced
cd727cca-b3b0-49b9-b067-6cae1ca7f826,44,Female,Medium,Kanpur,high resolution,photography,Smartphone,40000-60000,Advanced
28b7589b-87fc-498a-9160-abbfab7fa631,42,Male,Medium,Lucknow,"high performance,fast processor",gaming,Smartphone,60000-100000,Beginner
b9a111ed-ab38-404b-b681-5924af1627e4,52,Male,Low,Bangalore,"camera quality,good storage,high resolution",photography,"Smartphone,Smartphone",20000-40000,Beginner
74156d13-2e79-416e-80ee-de041cb68d65,27,Male,Medium,Pune,camera quality,photography,"Smartphone,Smartphone",40000-60000,Intermediate
136189e0-8d6e-4cff-af59-be27a3a46e7a,33,Male,Medium,Nagpur,"long battery,lightweight,compact",travel,"Smartphone,Laptop",40000-60000,Intermediate
5fb8a7ae-b908-4d67-98d3-2b846f6ed356,57,Female,Medium,Pimpri-Chinchwad,"high performance,dedicated graphics",gaming,"Laptop,Laptop,Smartphone",20000-40000,Intermediate
83c9dc84-cb88-4481-a896-560201cd0b46,55,Male,Medium,Indore,"high performance,fast processor",gaming,Smartphone,20000-40000,Intermediate
d5dee7c9-704d-4501-a074-a1abc77e78be,19,Female,Low,Vadodara,budget-friendly,education,Smartphone,10000-20000,Advanced
1413e052-1fcb-46e7-a935-bcdcd70d6852,45,Non-Binary,Medium,Delhi,"camera quality,high resolution",photography,"Laptop,Laptop,Smartphone",60000-100000,Advanced
eef86e1a-59c9-42ff-a85a-68e22e83ca61,45,Female,Low,Hyderabad,"high performance,dedicated graphics,fast processor",gaming,"Smartphone,Laptop",10000-20000,Intermediate
23007ea2-fca7-4447-bfa8-2061c4ffc1ee,19,Male,High,Pimpri-Chinchwad,"budget-friendly,stylus support",education,"Laptop,Laptop,Smartphone",100000-150000,Advanced
c7df5b21-5eb1-4f14-99d3-e516fe024f79,45,Male,Medium,Chennai,lightweight,business,"Smartphone,Laptop,Smartphone",40000-60000,Intermediate
c93b44e7-64fb-4a57-8a9e-1802b4e2e6c6,25,Male,Medium,Delhi,budget-friendly,education,"Smartphone,Laptop,Laptop",20000-40000,Advanced
bd7430fe-2ef5-45ec-8bc2-1aeab1a8b136,29,Female,Medium,Ahmedabad,professional design,business,"Smartphone,Smartphone,Laptop",20000-40000,Intermediate
586f090e-769d-4754-8ccd-6b9cac7e287e,60,Female,Low,Mumbai,"long battery,compact",travel,"Smartphone,Smartphone",20000-40000,Beginner
97e817dc-f368-4537-ab23-f8c735aea27e,43,Male,Medium,Kanpur,"long battery,lightweight",travel,Smartphone,20000-40000,Beginner
d694908f-0709-4598-b91f-4654e0a3f4a2,54,Male,Medium,Lucknow,"good storage,high resolution",photography,Laptop,20000-40000,Beginner
101a2aeb-66ee-4818-83ec-a5b5f01b16bd,20,Male,Medium,Lucknow,"high performance,fast processor",gaming,"Smartphone,Smartphone,Laptop",60000-100000,Intermediate
28547be6-4ba7-447d-95ad-dcc104f0cd83,64,Non-Binary,High,Jaipur,"large screen,high resolution",entertainment,"Laptop,Smartphone,Laptop",100000-150000,Intermediate
9956c2f5-4673-476b-bc28-00cd10c86fbd,46,Female,Medium,Surat,"high performance,fast processor",gaming,"Smartphone,Laptop,Smartphone",40000-60000,Beginner
da1ec2e8-6dc7-4a35-8dc2-a0fa42a7b56e,34,Male,Low,Kanpur,"compact,lightweight",travel,"Smartphone,Laptop",20000-40000,Intermediate
3b1a489e-611a-4967-9c5c-eab2f383a907,21,Male,Low,Mumbai,"long battery,lightweight,professional design",business,"Laptop,Smartphone,Laptop",20000-40000,Intermediate
11163c68-83e9-4b1c-a280-2f8f7f1920b3,18,Non-Binary,High,Jaipur,"long battery,professional design",business,Smartphone,60000-100000,Intermediate
32a25472-8ea2-43f3-b720-9bcff87bf0e0,33,Female,High,Jaipur,"good storage,high resolution",photography,"Laptop,Laptop,Smartphone",150000+,Intermediate
39ec161a-39e3-4009-8ce7-72249aaf30e9,56,Male,Medium,Chennai,"camera quality,good storage",photography,"Laptop,Smartphone",40000-60000,Beginner
d396a5cd-6ac7-47b8-b7ee-e36610074d53,23,Male,Low,Lucknow,compact,travel,"Laptop,Smartphone,Laptop",20000-40000,Advanced
f26a2719-5935-49c3-adc6-9215b442a834,36,Non-Binary,High,Kolkata,"high performance,dedicated graphics,fast processor",gaming,"Laptop,Smartphone",100000-150000,Advanced
c3510931-5aa7-41d1-a04b-29c31be52886,55,Male,High,Ahmedabad,high resolution,entertainment,Smartphone,150000+,Intermediate
b44ed30b-d4d5-4de6-8c61-6b0fe3cf6a91,48,Male,High,Ahmedabad,"good storage,high resolution",photography,Smartphone,150000+,Beginner
48acc3c8-c40c-4bf0-8a58-58fba30483b8,37,Female,Low,Visakhapatnam,"long battery,lightweight",travel,"Smartphone,Laptop,Smartphone",20000-40000,Intermediate
2c306ddc-cedd-42da-9092-d54d7ab4ccae,28,Female,Medium,Indore,"good speakers,large screen,high resolution",entertainment,Smartphone,40000-60000,Advanced
aef7c330-afcb-42d4-b771-3c7cb26700bf,45,Female,Medium,Lucknow,"good speakers,large screen,high resolution",entertainment,Smartphone,40000-60000,Intermediate
58f41d74-bde4-4332-b34e-49acb4da15df,58,Female,Low,Visakhapatnam,"long battery,budget-friendly",education,"Laptop,Smartphone,Laptop",10000-20000,Intermediate
49ff9004-07e9-4f1b-bf17-12587e1e5b08,49,Female,Low,Visakhapatnam,"good speakers,large screen",entertainment,"Laptop,Laptop",20000-40000,Intermediate
25b6bcec-1650-4a79-bff3-6cb21ea10950,57,Male,Low,Bangalore,"high performance,fast processor,dedicated graphics",gaming,"Laptop,Smartphone,Smartphone",20000-40000,Intermediate
974a33df-85ac-4c0e-8b9c-4246fef6f28a,25,Female,Medium,Kanpur,lightweight,business,"Smartphone,Laptop",40000-60000,Intermediate
fa08c049-ca50-440f-bc42-fcd413e54e20,50,Female,Medium,Pune,"compact,lightweight",travel,Smartphone,20000-40000,Intermediate
a134436d-300a-48a7-9323-5acedf597170,26,Female,Medium,Kanpur,"camera quality,good storage,high resolution",photography,"Laptop,Smartphone,Laptop",40000-60000,Advanced
981f1d0a-892a-4c96-9af5-42d1e4604d96,23,Male,Medium,Bhopal,"high performance,dedicated graphics,fast processor",gaming,"Smartphone,Smartphone,Laptop",60000-100000,Advanced
28d77766-fbee-4d3e-984e-2efdd4d154b5,40,Female,Low,Delhi,"long battery,stylus support",education,Laptop,10000-20000,Intermediate
69970815-4f56-4d9c-a94e-152c5a7831bf,31,Male,Medium,Thane,"good speakers,high resolution",entertainment,"Laptop,Laptop,Laptop",40000-60000,Advanced
0b9e31c2-636b-4548-84bc-02d6bf844fdf,48,Female,High,Thane,high resolution,photography,"Smartphone,Smartphone,Smartphone",60000-100000,Intermediate
cdfbf085-6361-4ee3-b2ab-1275e4eeab0c,50,Male,Medium,Chennai,"good speakers,large screen",entertainment,"Smartphone,Smartphone",20000-40000,Beginner
30cd14ee-381d-4d54-b9c9-140c53aff561,22,Female,Low,Mumbai,lightweight,business,"Laptop,Smartphone,Smartphone",20000-40000,Intermediate
11310fe8-8712-49e8-bb3e-147a2b026944,33,Male,Low,Bhopal,"long battery,lightweight,professional design",business,"Smartphone,Laptop,Smartphone",20000-40000,Intermediate
b9542534-82a8-4c23-a7cc-54971a920b26,35,Male,Medium,Vadodara,"long battery,lightweight,professional design",business,"Smartphone,Smartphone",20000-40000,Beginner
3f78af26-d855-437c-b028-e6237fdd5a04,42,Male,Low,Mumbai,long battery,business,"Smartphone,Laptop,Smartphone",20000-40000,Intermediate
02149f4a-5e93-46c1-ba79-41e9b639b32b,21,Male,Low,Kolkata,"long battery,lightweight,professional design",business,"Smartphone,Laptop,Smartphone",10000-20000,Intermediate
2f6f9a83-26e0-4a54-b4bb-d8472c59fa7a,34,Male,Medium,Surat,"long battery,lightweight,professional design",business,"Smartphone,Laptop,Laptop",60000-100000,Intermediate
e8926859-2f75-4aff-a603-8c327acf4633,38,Female,Low,Hyderabad,"long battery,lightweight",travel,"Laptop,Laptop",10000-20000,Advanced
c175f034-a807-4c58-9cb3-0c6649b9f162,23,Male,Low,Kolkata,"budget-friendly,stylus support",education,"Laptop,Laptop,Laptop",20000-40000,Intermediate
f90b717e-4464-4bc8-9e39-fff7adb1a576,50,Male,High,Ahmedabad,"long battery,budget-friendly,stylus support",education,Smartphone,100000-150000,Beginner
ac43bb6e-1175-4640-90e5-2b503346618b,60,Male,High,Surat,"high performance,fast processor",gaming,"Smartphone,Smartphone,Laptop",150000+,Beginner
feec7754-908e-4fa6-bd54-7bf21aadb552,61,Female,Low,Mumbai,good speakers,entertainment,"Smartphone,Laptop,Laptop",10000-20000,Intermediate
e7519914-0c70-4cf1-b14b-f0f928727e4b,25,Male,Low,Thane,long battery,education,Laptop,10000-20000,Advanced
17744614-5a43-463e-b560-4631780d4fc8,48,Non-Binary,Medium,Ahmedabad,"good speakers,high resolution",entertainment,"Laptop,Smartphone",40000-60000,Beginner
7d42c6e7-4667-467e-a7c5-4bbd8eb5ca1a,43,Male,High,Mumbai,"good speakers,large screen,high resolution",entertainment,"Laptop,Smartphone",100000-150000,Advanced
8b1adb17-fa19-4909-95e4-49a4d17bd65e,54,Male,Medium,Hyderabad,"compact,lightweight",travel,"Smartphone,Laptop",60000-100000,Beginner
4e27fe6d-e85c-4f47-b195-3e5c9abda8fb,19,Male,Low,Surat,budget-friendly,education,Smartphone,20000-40000,Advanced
cb848106-1193-4b01-a5a1-6a58cb987936,33,Male,Medium,Vadodara,"good storage,high resolution",photography,Smartphone,60000-100000,Intermediate
760aaceb-375f-4d8d-9b5b-31d4019a51bb,35,Male,Low,Nagpur,fast processor,gaming,Smartphone,20000-40000,Intermediate
1074f967-d394-4cec-97b1-48f68f243409,65,Male,High,Kanpur,"camera quality,good storage,high resolution",photography,"Laptop,Laptop",100000-150000,Intermediate
0ae6f6db-31f2-4f25-b268-ac5a279c4876,38,Female,High,Kolkata,"good speakers,large screen,high resolution",entertainment,Smartphone,150000+,Intermediate
fa847677-d719-4260-93af-dcfa4913f501,32,Female,Medium,Patna,"long battery,compact",travel,Smartphone,20000-40000,Advanced
a48b1cd0-6ce6-44c4-a4f7-bed6fb0cfaaf,38,Female,Medium,Indore,good storage,photography,"Smartphone,Smartphone,Laptop",60000-100000,Advanced
8e1a543c-4c3c-4733-933f-fa1ce1bf9e8e,45,Male,Low,Kolkata,high performance,gaming,Laptop,10000-20000,Intermediate
26f55ffc-7b8c-43e2-868b-d8b006170831,63,Male,Low,Jaipur,camera quality,photography,"Laptop,Smartphone",10000-20000,Beginner
3239be9d-cfed-4b52-ace4-29c781349acd,49,Male,Medium,Indore,"high performance,fast processor",gaming,"Smartphone,Laptop,Laptop",60000-100000,Beginner
dad1c954-fedb-4ca9-ba32-1ede6b29e806,32,Non-Binary,Low,Mumbai,high resolution,entertainment,Smartphone,20000-40000,Advanced
c9932af9-b7d0-4477-940d-32b7ab76577f,60,Male,Low,Jaipur,"good speakers,large screen,high resolution",entertainment,"Smartphone,Laptop",10000-20000,Intermediate
2c5c1908-ec6c-42b3-905a-9b7fe18b54e3,57,Female,Low,Delhi,long battery,business,Laptop,10000-20000,Beginner
15396c91-fdc9-43ff-9514-9bf6187f1b18,52,Female,Low,Indore,"good speakers,high resolution",entertainment,Laptop,20000-40000,Beginner
c112c265-e2fc-40ab-8b7b-d1efe843c746,59,Male,Medium,Pimpri-Chinchwad,high performance,gaming,"Laptop,Laptop,Laptop",20000-40000,Beginner
94fa5b3a-5efd-49dd-90f0-f52c4261640b,42,Male,Low,Patna,"good speakers,large screen",entertainment,"Smartphone,Laptop,Smartphone",20000-40000,Beginner
9362e3d5-731f-4c34-b6c5-b7d482faf8fb,61,Male,High,Vadodara,"high performance,fast processor,dedicated graphics",gaming,"Laptop,Laptop,Laptop",60000-100000,Beginner
7482a807-f116-4719-bb01-3dba85acec21,22,Male,Low,Bangalore,lightweight,business,Smartphone,10000-20000,Intermediate
d818e810-ab37-4e38-a4f3-01d0113055b7,55,Female,Medium,Thane,"fast processor,dedicated graphics",gaming,Laptop,20000-40000,Beginner
2e3e0c3f-bb55-423e-a943-b83163639cad,27,Female,Medium,Nagpur,lightweight,travel,"Laptop,Smartphone,Smartphone",40000-60000,Advanced
35d99970-538a-4ac9-a5b4-0a85b3998d3e,60,Male,Low,Mumbai,large screen,entertainment,Smartphone,20000-40000,Intermediate
7c10e518-5775-499d-bb95-b66936aa99e8,53,Male,Medium,Thane,"compact,lightweight,long battery",travel,"Smartphone,Laptop",40000-60000,Beginner
4e5543e4-5453-4efc-93fe-418dbadf52ea,47,Male,Low,Pune,professional design,business,Laptop,20000-40000,Beginner
d560bf4a-762b-4db3-a106-b173dfa33bb9,49,Male,Low,Kolkata,lightweight,business,"Smartphone,Smartphone",20000-40000,Intermediate
6127e3ef-e0f4-4d42-8dde-76e6eed04ffd,60,Female,Low,Bhopal,high performance,gaming,"Smartphone,Smartphone,Laptop",20000-40000,Beginner
3dd1869e-053a-45ce-8f37-7cefa5bbf74d,25,Non-Binary,High,Mumbai,high resolution,photography,"Smartphone,Smartphone,Smartphone",100000-150000,Advanced
9b437ea2-b6b5-4509-a50a-8733069e644d,63,Male,Low,Kanpur,"camera quality,good storage,high resolution",photography,"Smartphone,Smartphone,Laptop",10000-20000,Beginner
b2f95113-bf73-4849-ae9d-057a82d99d4f,39,Female,High,Visakhapatnam,budget-friendly,education,"Laptop,Smartphone,Smartphone",100000-150000,Intermediate
faa1b8ba-6986-4bbb-b882-53d00b178d16,19,Female,Low,Patna,"camera quality,good storage,high resolution",photography,Laptop,20000-40000,Advanced
b7b57dfb-a198-4b1b-9e2b-2e538e5f9fa6,46,Female,Medium,Bangalore,lightweight,business,"Laptop,Laptop",20000-40000,Intermediate
ae7db2d8-5d4a-416f-91a8-f4669eb7f6a3,52,Female,Low,Delhi,"long battery,budget-friendly,stylus support",education,"Laptop,Laptop,Smartphone",10000-20000,Beginner
a93af335-95c0-4071-8aa8-2b0bde794352,59,Female,Medium,Pune,good storage,photography,"Smartphone,Laptop,Smartphone",40000-60000,Beginner
c5c8be8e-dd20-4ea9-b6a5-63febe8420d8,43,Male,Medium,Lucknow,"long battery,lightweight,compact",travel,Laptop,60000-100000,Advanced
776520d6-e211-49e6-8b59-8ad2b934c561,29,Female,Low,Nagpur,"long battery,budget-friendly",education,"Smartphone,Laptop",20000-40000,Advanced
da0266dc-0fca-4a7f-8526-61b40136cc8c,45,Female,Low,Hyderabad,high performance,gaming,Laptop,10000-20000,Intermediate
62a6485d-bc4e-4163-87cc-b61b0c9feca1,30,Female,High,Kanpur,budget-friendly,education,Smartphone,100000-150000,Intermediate
b0acfeb7-a5da-48f9-8af6-0d66cae1d064,19,Male,Medium,Chennai,"long battery,lightweight,professional design",business,Laptop,60000-100000,Advanced
16cd79a8-7a42-4322-a09a-860cdd71529e,39,Female,High,Jaipur,"high performance,fast processor",gaming,"Smartphone,Smartphone,Smartphone",100000-150000,Advanced
fb935b26-1873-407b-9b6a-3fbdc4684e2a,40,Female,Low,Mumbai,"good speakers,large screen,high resolution",entertainment,"Laptop,Laptop,Smartphone",10000-20000,Intermediate
8657b5be-a152-4d6e-812e-0a32fccd8a47,65,Male,Medium,Kolkata,good storage,photography,"Smartphone,Smartphone",20000-40000,Beginner
2e0207c8-b042-40cd-ad85-36b4260ee689,59,Female,Low,Chennai,stylus support,education,"Laptop,Laptop",20000-40000,Intermediate
54e9cd46-1a0e-4fc7-836e-98c4d690f239,26,Female,Medium,Surat,"long battery,compact",travel,Smartphone,40000-60000,Beginner
d757b9ed-81e9-4b8a-8b1b-288cf06f4d78,63,Male,Medium,Thane,"long battery,budget-friendly,stylus support",education,"Smartphone,Smartphone",60000-100000,Beginner
c652b3cb-565d-4b0b-b829-d2838d9950ca,23,Female,Medium,Hyderabad,good speakers,entertainment,Laptop,40000-60000,Intermediate
e650dfb4-201e-4566-b1a4-4e26910750e3,53,Male,Medium,Thane,"good speakers,large screen,high resolution",entertainment,"Laptop,Smartphone,Laptop",60000-100000,Beginner
8f2ac3db-d5f3-4e9f-a165-3ddd29841d3b,61,Male,Medium,Hyderabad,"long battery,lightweight,professional design",business,"Laptop,Laptop,Smartphone",40000-60000,Beginner
75567d8d-06cb-4d50-9cf9-a47cc0926ded,36,Male,Low,Delhi,lightweight,travel,"Smartphone,Smartphone,Laptop",20000-40000,Intermediate
